pokemon,move_pokemon,method_move,level_move,region
10064,590,4,0,
10064,612,4,0,
10064,526,4,0,
10064,707,3,0,
10065,1,1,1,3
10065,9,3,0,
10065,14,4,0,
10065,15,4,0,
10065,21,1,33,
10065,43,1,1,4
10065,46,4,0,
10065,63,4,0,
10065,67,3,0,
10065,70,4,0,
10065,71,1,1,5
10065,72,1,13,
10065,76,4,0,
10065,89,4,0,
10065,91,4,0,
10065,92,4,0,
10065,97,1,28,
10065,98,1,1,6
10065,103,1,69,
10065,104,4,0,
10065,148,4,0,
10065,156,4,0,
10065,157,4,0,
10065,164,4,0,
10065,173,3,0,
10065,182,4,0,
10065,197,1,39,
10065,200,3,0,
10065,202,3,0,
10065,206,1,51,
10065,206,4,0,
10065,207,4,0,
10065,210,1,16,
10065,213,4,0,
10065,214,4,0,
10065,216,4,0,
10065,218,4,0,
10065,219,4,0,
10065,228,1,18,
10065,231,3,0,
10065,235,3,0,
10065,237,4,0,
10065,241,4,0,
10065,249,4,0,
10065,263,4,0,
10065,264,3,0,
10065,267,4,0,
10065,280,4,0,
10065,283,3,0,
10065,290,4,0,
10065,317,4,0,
10065,332,4,0,
10065,337,4,0,
10065,338,3,0,
10065,348,1,23,
10065,374,4,0,
10065,388,3,0,
10065,400,1,1,2
10065,402,3,0,
10065,404,1,45,
10065,404,4,0,
10065,406,3,0,
10065,409,3,0,
10065,411,4,0,
10065,412,4,0,
10065,416,4,0,
10065,437,1,1,1
10065,447,4,0,
10065,468,4,0,
10065,490,4,0,
10065,496,4,0,
10065,501,1,57,
10065,512,4,0,
10065,520,3,0,
10065,523,4,0,
10065,530,1,36,
10065,530,3,0,
10065,590,4,0,
10065,612,4,0,
10065,526,4,0,
10065,693,4,0,
10065,673,3,0,
10065,675,3,0,
10066,7,3,0,
10066,8,3,0,
10066,9,3,0,
10066,10,1,1,2
10066,15,4,0,
10066,43,1,1,1
10066,67,3,0,
10066,91,4,0,
10066,92,4,0,
10066,94,4,0,
10066,101,1,6,
10066,104,4,0,
10066,105,2,0,
10066,109,1,31,
10066,138,4,0,
10066,148,4,0,
10066,154,1,11,
10066,156,4,0,
10066,164,4,0,
10066,168,4,0,
10066,173,3,0,
10066,180,3,0,
10066,182,4,0,
10066,185,1,19,
10066,193,1,4,
10066,196,3,0,
10066,197,1,14,
10066,207,4,0,
10066,212,1,46,
10066,212,2,0,
10066,213,4,0,
10066,214,4,0,
10066,216,4,0,
10066,218,4,0,
10066,220,3,0,
10066,236,2,0,
10066,237,4,0,
10066,240,4,0,
10066,241,4,0,
10066,244,4,0,
10066,247,1,39,
10066,247,4,0,
10066,249,4,0,
10066,252,1,21,
10066,259,4,0,
10066,260,2,0,
10066,261,4,0,
10066,263,4,0,
10066,264,3,0,
10066,269,4,0,
10066,271,2,0,
10066,271,3,0,
10066,272,3,0,
10066,277,3,0,
10066,280,4,0,
10066,282,1,26,
10066,282,3,0,
10066,286,2,0,
10066,289,3,0,
10066,290,4,0,
10066,310,1,9,
10066,317,4,0,
10066,324,3,0,
10066,332,4,0,
10066,347,4,0,
10066,351,3,0,
10066,352,3,0,
10066,356,3,0,
10066,364,2,0,
10066,368,2,0,
10066,371,4,0,
10066,373,4,0,
10066,374,4,0,
10066,386,1,24,
10066,389,2,0,
10066,398,4,0,
10066,399,4,0,
10066,408,1,36,
10066,417,2,0,
10066,421,1,29,
10066,421,4,0,
10066,425,1,16,
10066,428,1,34,
10066,428,3,0,
10066,445,2,0,
10066,468,4,0,
10066,472,3,0,
10066,490,4,0,
10066,492,1,41,
10066,492,3,0,
10066,496,4,0,
10066,510,4,0,
10066,511,1,44,
10066,511,4,0,
10066,514,4,0,
10066,555,4,0,
10066,590,4,0,
10066,605,4,0,
10066,612,4,0,
10066,477,3,0,
10066,502,3,0,
10067,19,4,0,
10067,31,1,7,
10067,36,1,23,
10067,45,1,1,4
10067,46,4,0,
10067,47,1,1,6
10067,53,4,0,
10067,54,1,14,
10067,58,4,0,
10067,63,4,0,
10067,64,1,1,3
10067,76,4,0,
10067,89,4,0,
10067,92,4,0,
10067,104,4,0,
10067,126,4,0,
10067,138,4,0,
10067,143,1,1,1
10067,143,3,0,
10067,156,4,0,
10067,164,4,0,
10067,168,4,0,
10067,173,3,0,
10067,182,4,0,
10067,195,1,46,
10067,200,3,0,
10067,207,4,0,
10067,211,4,0,
10067,213,4,0,
10067,214,4,0,
10067,215,3,0,
10067,216,4,0,
10067,218,4,0,
10067,219,1,9,
10067,219,4,0,
10067,225,1,35,
10067,231,3,0,
10067,237,4,0,
10067,240,4,0,
10067,241,4,0,
10067,244,4,0,
10067,249,4,0,
10067,253,3,0,
10067,257,3,0,
10067,263,4,0,
10067,287,1,26,
10067,290,4,0,
10067,304,3,0,
10067,310,1,1,5
10067,332,4,0,
10067,337,4,0,
10067,349,1,30,
10067,355,4,0,
10067,363,1,20,
10067,365,1,1,2
10067,366,3,0,
10067,406,1,40,
10067,406,3,0,
10067,416,4,0,
10067,434,3,0,
10067,468,4,0,
10067,472,3,0,
10067,496,1,17,
10067,496,4,0,
10067,497,4,0,
10067,510,4,0,
10067,523,4,0,
10067,538,1,34,
10067,574,1,11,
10067,585,1,52,
10067,590,4,0,
10067,605,4,0,
10067,432,3,0,
10068,7,3,0,
10068,8,3,0,
10068,9,3,0,
10068,14,1,26,
10068,14,4,0,
10068,15,4,0,
10068,43,1,1,5
10068,63,4,0,
10068,67,3,0,
10068,70,4,0,
10068,85,4,0,
10068,86,4,0,
10068,89,4,0,
10068,92,4,0,
10068,93,1,1,6
10068,94,4,0,
10068,100,1,1,8
10068,104,1,1,7
10068,104,4,0,
10068,113,4,0,
10068,115,4,0,
10068,138,4,0,
10068,148,4,0,
10068,156,4,0,
10068,157,4,0,
10068,163,1,17,
10068,164,4,0,
10068,168,4,0,
10068,173,3,0,
10068,182,1,49,
10068,182,4,0,
10068,206,1,44,
10068,206,4,0,
10068,207,4,0,
10068,210,1,14,
10068,213,4,0,
10068,214,4,0,
10068,216,4,0,
10068,218,4,0,
10068,219,4,0,
10068,220,3,0,
10068,237,4,0,
10068,240,4,0,
10068,241,4,0,
10068,244,4,0,
10068,247,4,0,
10068,249,4,0,
10068,259,4,0,
10068,261,4,0,
10068,263,4,0,
10068,264,3,0,
10068,269,4,0,
10068,270,1,35,
10068,270,3,0,
10068,271,3,0,
10068,277,3,0,
10068,278,3,0,
10068,280,4,0,
10068,282,3,0,
10068,285,3,0,
10068,289,3,0,
10068,290,4,0,
10068,304,3,0,
10068,317,4,0,
10068,324,3,0,
10068,332,4,0,
10068,339,4,0,
10068,347,4,0,
10068,348,1,1,3
10068,351,3,0,
10068,364,1,40,
10068,370,1,1,2
10068,374,4,0,
10068,398,4,0,
10068,400,1,1,4
10068,404,4,0,
10068,409,3,0,
10068,411,4,0,
10068,416,4,0,
10068,427,1,31,
10068,428,3,0,
10068,433,4,0,
10068,444,4,0,
10068,447,4,0,
10068,451,4,0,
10068,469,1,23,
10068,472,3,0,
10068,473,4,0,
10068,478,3,0,
10068,490,4,0,
10068,496,4,0,
10068,497,4,0,
10068,500,1,1,1
10068,501,1,11,
10068,505,1,19,
10068,514,4,0,
10068,523,4,0,
10068,530,3,0,
10068,590,4,0,
10068,605,4,0,
10068,612,4,0,
10068,332,1,17,
10068,526,4,0,
10068,477,3,0,
10068,502,3,0,
10068,673,3,0,
10068,675,3,0,
10069,1,1,1,4
10069,3,1,17,
10069,7,3,0,
10069,8,3,0,
10069,9,3,0,
10069,36,1,33,
10069,38,1,49,
10069,45,1,1,5
10069,53,4,0,
10069,57,4,0,
10069,58,4,0,
10069,59,4,0,
10069,63,4,0,
10069,67,3,0,
10069,76,4,0,
10069,85,4,0,
10069,86,4,0,
10069,87,4,0,
10069,91,4,0,
10069,92,4,0,
10069,94,4,0,
10069,104,4,0,
10069,113,4,0,
10069,115,4,0,
10069,126,4,0,
10069,133,2,0,
10069,138,4,0,
10069,148,4,0,
10069,156,4,0,
10069,164,4,0,
10069,173,3,0,
10069,182,4,0,
10069,186,2,0,
10069,196,3,0,
10069,207,4,0,
10069,213,1,21,
10069,213,4,0,
10069,214,2,0,
10069,214,4,0,
10069,215,2,0,
10069,215,3,0,
10069,216,4,0,
10069,218,4,0,
10069,219,4,0,
10069,220,3,0,
10069,227,2,0,
10069,231,3,0,
10069,237,4,0,
10069,240,4,0,
10069,241,4,0,
10069,244,4,0,
10069,247,4,0,
10069,253,3,0,
10069,263,4,0,
10069,264,3,0,
10069,270,1,1,6
10069,270,3,0,
10069,272,3,0,
10069,273,2,0,
10069,277,3,0,
10069,281,2,0,
10069,282,3,0,
10069,285,3,0,
10069,287,1,9,
10069,289,3,0,
10069,290,1,25,
10069,290,4,0,
10069,304,3,0,
10069,324,3,0,
10069,343,3,0,
10069,347,4,0,
10069,356,3,0,
10069,361,2,0,
10069,374,4,0,
10069,381,2,0,
10069,387,1,1,1
10069,387,3,0,
10069,409,3,0,
10069,428,3,0,
10069,433,4,0,
10069,447,4,0,
10069,451,4,0,
10069,473,4,0,
10069,493,1,45,
10069,494,1,29,
10069,495,1,41,
10069,495,3,0,
10069,496,4,0,
10069,497,4,0,
10069,505,1,37,
10069,510,4,0,
10069,514,4,0,
10069,516,2,0,
10069,528,4,0,
10069,574,1,13,
10069,577,2,0,
10069,581,1,1,2
10069,589,1,1,3
10069,590,4,0,
10069,605,4,0,
10069,608,1,5,
10069,612,4,0,
10069,304,1,1,2
10069,526,4,0,
10069,477,3,0,
10069,502,3,0,
10069,673,3,0,
10069,675,3,0,
10069,707,3,0,
10070,43,1,1,3
10070,44,1,1,4
10070,46,4,0,
10070,57,4,0,
10070,58,4,0,
10070,59,4,0,
10070,63,4,0,
10070,70,4,0,
10070,89,4,0,
10070,92,4,0,
10070,97,1,45,
10070,99,1,1,5
10070,103,1,18,
10070,104,4,0,
10070,116,1,1,6
10070,127,4,0,
10070,130,1,51,
10070,156,4,0,
10070,162,3,0,
10070,163,1,30,
10070,164,4,0,
10070,168,4,0,
10070,173,3,0,
10070,180,3,0,
10070,182,4,0,
10070,184,1,29,
10070,196,3,0,
10070,207,1,22,
10070,207,4,0,
10070,213,4,0,
10070,214,4,0,
10070,216,4,0,
10070,218,4,0,
10070,237,4,0,
10070,240,4,0,
10070,242,1,40,
10070,249,4,0,
10070,253,3,0,
10070,258,4,0,
10070,259,4,0,
10070,263,4,0,
10070,269,1,56,
10070,269,4,0,
10070,290,4,0,
10070,291,4,0,
10070,305,1,34,
10070,317,4,0,
10070,340,3,0,
10070,352,3,0,
10070,364,1,1,2
10070,371,4,0,
10070,372,1,15,
10070,398,4,0,
10070,399,4,0,
10070,400,1,1,1
10070,416,4,0,
10070,423,1,25,
10070,428,3,0,
10070,453,1,11,
10070,496,4,0,
10070,503,4,0,
10070,514,4,0,
10070,523,4,0,
10070,555,4,0,
10070,590,4,0,
10070,710,3,0,
10071,8,3,0,
10071,29,1,23,
10071,33,1,1,4
10071,45,1,1,5
10071,50,1,19,
10071,53,4,0,
10071,55,1,9,
10071,57,4,0,
10071,58,4,0,
10071,59,4,0,
10071,63,4,0,
10071,70,4,0,
10071,86,4,0,
10071,89,4,0,
10071,91,4,0,
10071,92,4,0,
10071,93,1,14,
10071,94,1,49,
10071,94,4,0,
10071,104,4,0,
10071,110,1,37,
10071,113,4,0,
10071,126,4,0,
10071,133,1,43,
10071,138,4,0,
10071,148,4,0,
10071,156,4,0,
10071,164,4,0,
10071,173,3,0,
10071,174,1,1,2
10071,182,4,0,
10071,196,3,0,
10071,207,4,0,
10071,213,4,0,
10071,214,4,0,
10071,216,4,0,
10071,218,4,0,
10071,219,4,0,
10071,231,3,0,
10071,237,4,0,
10071,240,1,55,
10071,240,4,0,
10071,241,4,0,
10071,244,1,62,
10071,244,4,0,
10071,247,4,0,
10071,249,4,0,
10071,258,4,0,
10071,263,4,0,
10071,264,3,0,
10071,271,3,0,
10071,277,3,0,
10071,278,3,0,
10071,280,4,0,
10071,281,1,1,3
10071,285,3,0,
10071,290,4,0,
10071,291,4,0,
10071,303,1,36,
10071,324,3,0,
10071,332,4,0,
10071,334,3,0,
10071,335,3,0,
10071,347,4,0,
10071,352,1,28,
10071,352,3,0,
10071,374,4,0,
10071,401,3,0,
10071,409,3,0,
10071,411,4,0,
10071,416,4,0,
10071,428,1,32,
10071,428,3,0,
10071,433,4,0,
10071,447,4,0,
10071,472,3,0,
10071,473,4,0,
10071,492,3,0,
10071,495,3,0,
10071,496,4,0,
10071,497,4,0,
10071,503,4,0,
10071,505,1,1,1
10071,510,4,0,
10071,523,4,0,
10071,590,4,0,
10071,477,3,0,
10071,6,4,0,
10071,8,4,0,
10071,23,1,1,2
10071,29,4,0,
10071,57,1,36,
10071,69,4,0,
10071,100,4,0,
10071,115,4,0,
10071,156,1,30,
10071,161,4,0,
10071,231,4,0,
10071,492,4,0,
10072,15,4,0,
10072,20,1,1,7
10072,20,3,0,
10072,21,1,28,
10072,33,1,1,5
10072,38,1,49,
10072,46,4,0,
10072,63,4,0,
10072,70,4,0,
10072,88,1,7,
10072,89,4,0,
10072,91,1,43,
10072,91,4,0,
10072,92,4,0,
10072,99,1,13,
10072,103,1,31,
10072,104,4,0,
10072,106,1,1,6
10072,153,4,0,
10072,156,4,0,
10072,157,1,34,
10072,157,4,0,
10072,164,4,0,
10072,173,3,0,
10072,174,1,4,
10072,182,4,0,
10072,201,1,52,
10072,201,4,0,
10072,207,4,0,
10072,213,4,0,
10072,214,4,0,
10072,216,4,0,
10072,218,4,0,
10072,225,1,25,
10072,231,1,40,
10072,231,3,0,
10072,237,4,0,
10072,241,4,0,
10072,242,1,37,
10072,244,4,0,
10072,249,4,0,
10072,259,4,0,
10072,263,4,0,
10072,267,4,0,
10072,269,4,0,
10072,290,4,0,
10072,300,1,1,4
10072,317,1,10,
10072,317,4,0,
10072,335,3,0,
10072,360,1,20,
10072,360,4,0,
10072,371,4,0,
10072,393,3,0,
10072,397,4,0,
10072,399,4,0,
10072,401,3,0,
10072,406,3,0,
10072,414,3,0,
10072,416,4,0,
10072,422,1,1,1
10072,423,1,1,2
10072,424,1,1,3
10072,430,4,0,
10072,442,3,0,
10072,444,1,46,
10072,444,4,0,
10072,446,1,16,
10072,446,3,0,
10072,475,1,19,
10072,479,1,22,
10072,479,4,0,
10072,496,4,0,
10072,523,4,0,
10072,525,4,0,
10072,590,4,0,
10072,693,4,0,
10072,707,3,0,
10073,16,1,1,4
10073,17,1,38,
10073,18,1,17,
10073,19,4,0,
10073,28,1,1,3
10073,33,1,1,2
10073,63,4,0,
10073,92,4,0,
10073,97,1,32,
10073,98,1,1,5
10073,104,4,0,
10073,119,1,56,
10073,143,3,0,
10073,156,4,0,
10073,164,4,0,
10073,168,4,0,
10073,173,3,0,
10073,182,4,0,
10073,207,4,0,
10073,211,4,0,
10073,213,4,0,
10073,214,4,0,
10073,216,4,0,
10073,218,4,0,
10073,237,4,0,
10073,239,1,22,
10073,240,4,0,
10073,241,4,0,
10073,253,3,0,
10073,257,3,0,
10073,263,4,0,
10073,290,4,0,
10073,297,1,27,
10073,332,4,0,
10073,355,1,44,
10073,355,4,0,
10073,366,1,50,
10073,366,3,0,
10073,369,4,0,
10073,403,1,62,
10073,416,4,0,
10073,496,4,0,
10073,542,1,1,1
10073,590,4,0,
10073,526,4,0,
10073,432,3,0,
10073,673,3,0,
10073,13,1,53,
10073,29,4,0,
10073,115,4,0,
10073,143,1,1,1
10073,257,1,1,2
10074,29,1,28,
10074,43,1,1,3
10074,44,1,19,
10074,58,4,0,
10074,59,1,48,
10074,59,4,0,
10074,63,4,0,
10074,89,4,0,
10074,92,4,0,
10074,104,1,1,4
10074,104,4,0,
10074,113,4,0,
10074,148,4,0,
10074,153,4,0,
10074,156,4,0,
10074,162,3,0,
10074,164,4,0,
10074,173,3,0,
10074,180,3,0,
10074,181,1,1,2
10074,182,1,32,
10074,182,4,0,
10074,196,1,14,
10074,196,3,0,
10074,207,4,0,
10074,213,4,0,
10074,214,4,0,
10074,216,4,0,
10074,218,4,0,
10074,219,4,0,
10074,237,4,0,
10074,240,4,0,
10074,242,1,41,
10074,247,4,0,
10074,258,1,54,
10074,258,4,0,
10074,259,4,0,
10074,263,4,0,
10074,269,4,0,
10074,290,4,0,
10074,324,3,0,
10074,329,1,1,1
10074,335,3,0,
10074,352,3,0,
10074,360,4,0,
10074,371,4,0,
10074,399,4,0,
10074,416,4,0,
10074,420,1,1,5
10074,423,1,23,
10074,442,3,0,
10074,496,4,0,
10074,523,4,0,
10074,524,1,37,
10074,524,4,0,
10074,573,1,42,
10074,590,4,0,
10074,673,3,0,
10075,33,1,1,1
10075,63,4,0,
10075,88,1,5,
10075,92,4,0,
10075,94,4,0,
10075,104,4,0,
10075,106,1,1,2
10075,113,1,60,
10075,113,4,0,
10075,115,1,18,
10075,115,4,0,
10075,148,4,0,
10075,153,4,0,
10075,156,4,0,
10075,157,4,0,
10075,159,1,8,
10075,164,4,0,
10075,173,3,0,
10075,175,1,35,
10075,182,4,0,
10075,201,4,0,
10075,207,4,0,
10075,214,4,0,
10075,215,3,0,
10075,216,4,0,
10075,218,4,0,
10075,219,1,70,
10075,219,4,0,
10075,237,4,0,
10075,241,4,0,
10075,244,4,0,
10075,246,1,31,
10075,258,4,0,
10075,263,4,0,
10075,267,4,0,
10075,270,3,0,
10075,283,3,0,
10075,285,1,40,
10075,285,3,0,
10075,290,4,0,
10075,317,4,0,
10075,334,3,0,
10075,343,3,0,
10075,347,4,0,
10075,356,3,0,
10075,360,4,0,
10075,387,3,0,
10075,393,3,0,
10075,397,4,0,
10075,414,3,0,
10075,416,4,0,
10075,433,1,46,
10075,433,4,0,
10075,444,1,49,
10075,444,4,0,
10075,446,1,21,
10075,446,3,0,
10075,470,1,27,
10075,472,3,0,
10075,473,4,0,
10075,479,1,12,
10075,479,4,0,
10075,495,3,0,
10075,496,4,0,
10075,585,1,50,1
10075,590,4,0,
10075,591,1,50,2
10075,605,4,0,
10075,408,1,40,
10075,477,3,0,
10076,8,3,0,
10076,9,3,0,
10076,15,4,0,
10076,36,1,1,2
10076,63,1,60,
10076,63,4,0,
10076,70,4,0,
10076,89,4,0,
10076,92,4,0,
10076,93,1,1,3
10076,94,1,38,
10076,94,4,0,
10076,97,1,41,
10076,104,4,0,
10076,113,4,0,
10076,115,4,0,
10076,148,4,0,
10076,153,4,0,
10076,156,4,0,
10076,157,4,0,
10076,164,4,0,
10076,173,3,0,
10076,182,4,0,
10076,184,1,35,
10076,188,4,0,
10076,196,3,0,
10076,201,4,0,
10076,207,4,0,
10076,214,4,0,
10076,216,4,0,
10076,218,4,0,
10076,228,1,23,
10076,232,1,1,4
10076,237,4,0,
10076,240,4,0,
10076,241,4,0,
10076,244,4,0,
10076,247,4,0,
10076,249,4,0,
10076,263,4,0,
10076,271,3,0,
10076,280,4,0,
10076,290,4,0,
10076,309,1,44,
10076,317,4,0,
10076,324,3,0,
10076,332,4,0,
10076,334,1,52,
10076,334,3,0,
10076,335,3,0,
10076,356,3,0,
10076,357,1,29,
10076,359,1,45,
10076,360,4,0,
10076,393,1,1,1
10076,393,3,0,
10076,397,4,0,
10076,416,4,0,
10076,418,1,26,
10076,428,1,32,
10076,428,3,0,
10076,430,4,0,
10076,442,3,0,
10076,446,3,0,
10076,447,4,0,
10076,468,4,0,
10076,473,4,0,
10076,496,4,0,
10076,523,4,0,
10076,590,4,0,
10076,612,4,0,
10076,477,3,0,
10076,502,3,0,
10076,673,3,0,
10076,707,3,0,
10077,34,1,20,
10077,38,1,80,
10077,46,4,0,
10077,56,1,75,
10077,57,4,0,
10077,58,1,35,
10077,58,4,0,
10077,59,4,0,
10077,63,4,0,
10077,70,4,0,
10077,85,4,0,
10077,86,4,0,
10077,87,4,0,
10077,89,4,0,
10077,92,4,0,
10077,104,4,0,
10077,127,4,0,
10077,156,4,0,
10077,157,4,0,
10077,164,4,0,
10077,173,3,0,
10077,182,4,0,
10077,184,1,5,
10077,196,3,0,
10077,207,4,0,
10077,214,4,0,
10077,216,4,0,
10077,218,4,0,
10077,219,4,0,
10077,237,4,0,
10077,240,4,0,
10077,244,4,0,
10077,246,1,1,1
10077,249,4,0,
10077,253,3,0,
10077,258,4,0,
10077,263,4,0,
10077,280,4,0,
10077,290,4,0,
10077,291,4,0,
10077,317,4,0,
10077,323,1,90,
10077,324,3,0,
10077,329,1,65,
10077,330,1,60,
10077,335,3,0,
10077,347,1,50,
10077,347,4,0,
10077,351,3,0,
10077,352,1,1,2
10077,352,3,0,
10077,392,1,30,
10077,401,1,15,
10077,401,3,0,
10077,416,4,0,
10077,442,3,0,
10077,496,4,0,
10077,503,4,0,
10077,523,4,0,
10077,590,4,0,
10077,618,1,45,
10077,710,3,0,
10078,7,3,0,
10078,9,3,0,
10078,14,4,0,
10078,15,4,0,
10078,46,4,0,
10078,53,4,0,
10078,63,4,0,
10078,70,4,0,
10078,76,1,60,
10078,76,4,0,
10078,85,4,0,
10078,86,4,0,
10078,87,4,0,
10078,89,1,35,
10078,89,4,0,
10078,90,1,65,
10078,91,4,0,
10078,92,4,0,
10078,104,4,0,
10078,126,1,75,
10078,126,4,0,
10078,156,1,30,
10078,156,4,0,
10078,157,4,0,
10078,164,4,0,
10078,173,3,0,
10078,182,4,0,
10078,184,1,5,
10078,201,4,0,
10078,207,4,0,
10078,214,4,0,
10078,216,4,0,
10078,218,4,0,
10078,219,4,0,
10078,231,3,0,
10078,237,4,0,
10078,241,4,0,
10078,244,4,0,
10078,246,1,1,1
10078,249,4,0,
10078,253,3,0,
10078,263,4,0,
10078,280,4,0,
10078,284,1,90,
10078,290,4,0,
10078,315,4,0,
10078,317,4,0,
10078,332,4,0,
10078,335,3,0,
10078,337,4,0,
10078,339,1,50,
10078,339,4,0,
10078,341,1,1,2
10078,351,3,0,
10078,359,1,80,
10078,374,4,0,
10078,397,4,0,
10078,406,3,0,
10078,411,4,0,
10078,414,1,15,
10078,414,3,0,
10078,416,4,0,
10078,421,4,0,
10078,436,1,20,
10078,442,3,0,
10078,444,4,0,
10078,446,3,0,
10078,468,4,0,
10078,479,4,0,
10078,496,4,0,
10078,510,4,0,
10078,523,4,0,
10078,525,4,0,
10078,590,4,0,
10078,612,4,0,
10078,619,1,45,
10078,693,4,0,
10078,707,3,0,
10079,14,4,0,
10079,19,1,65,
10079,19,4,0,
10079,20,3,0,
10079,46,4,0,
10079,53,4,0,
10079,57,4,0,
10079,58,4,0,
10079,59,4,0,
10079,63,1,90,
10079,63,4,0,
10079,70,4,0,
10079,76,4,0,
10079,85,4,0,
10079,86,4,0,
10079,87,4,0,
10079,89,4,0,
10079,92,4,0,
10079,104,4,0,
10079,126,4,0,
10079,127,4,0,
10079,156,1,35,
10079,156,4,0,
10079,157,4,0,
10079,164,4,0,
10079,173,3,0,
10079,182,4,0,
10079,184,1,5,
10079,196,3,0,
10079,200,1,80,
10079,200,3,0,
10079,201,4,0,
10079,207,4,0,
10079,214,4,0,
10079,216,4,0,
10079,218,4,0,
10079,231,3,0,
10079,237,4,0,
10079,239,1,1,
10079,240,4,0,
10079,241,4,0,
10079,242,1,20,
10079,244,4,0,
10079,245,1,45,
10079,246,1,15,
10079,249,4,0,
10079,253,3,0,
10079,263,4,0,
10079,280,4,0,
10079,290,4,0,
10079,291,4,0,
10079,304,1,75,
10079,304,3,0,
10079,315,4,0,
10079,317,4,0,
10079,332,4,0,
10079,337,4,0,
10079,339,4,0,
10079,349,1,60,
10079,351,3,0,
10079,352,3,0,
10079,360,4,0,
10079,366,3,0,
10079,374,4,0,
10079,401,3,0,
10079,403,1,30,
10079,406,1,50,
10079,406,3,0,
10079,411,4,0,
10079,412,4,0,
10079,414,3,0,
10079,416,4,0,
10079,421,4,0,
10079,434,3,0,
10079,442,3,0,
10079,444,4,0,
10079,468,4,0,
10079,496,4,0,
10079,497,4,0,
10079,507,4,0,
10079,510,4,0,
10079,523,4,0,
10079,525,4,0,
10079,590,4,0,
10079,620,3,0,
10079,693,4,0,
10079,432,3,0,
10080,9,3,0,
10080,21,1,37,
10080,39,1,1,1
10080,45,1,5,
10080,70,4,0,
10080,84,1,1,2
10080,85,1,42,
10080,85,4,0,
10080,86,1,18,
10080,86,4,0,
10080,87,1,58,
10080,87,4,0,
10080,91,4,0,
10080,92,4,0,
10080,97,1,45,
10080,98,1,10,
10080,104,1,23,
10080,104,4,0,
10080,113,1,53,
10080,113,4,0,
10080,148,4,0,
10080,156,4,0,
10080,164,4,0,
10080,173,3,0,
10080,182,4,0,
10080,207,4,0,
10080,209,1,26,
10080,213,4,0,
10080,214,4,0,
10080,216,4,0,
10080,218,4,0,
10080,231,3,0,
10080,237,4,0,
10080,240,4,0,
10080,249,4,0,
10080,263,4,0,
10080,264,3,0,
10080,270,3,0,
10080,280,4,0,
10080,282,3,0,
10080,290,4,0,
10080,309,10,0,
10080,324,3,0,
10080,343,3,0,
10080,351,3,0,
10080,364,1,21,
10080,374,4,0,
10080,393,3,0,
10080,435,1,34,
10080,447,4,0,
10080,451,4,0,
10080,486,1,13,
10080,496,4,0,
10080,497,4,0,
10080,521,4,0,
10080,527,3,0,
10080,528,1,50,
10080,528,4,0,
10080,589,1,7,
10080,590,4,0,
10080,609,1,29,
10081,9,3,0,
10081,21,1,37,
10081,39,1,1,1
10081,45,1,5,
10081,70,4,0,
10081,84,1,1,2
10081,85,1,42,
10081,85,4,0,
10081,86,1,18,
10081,86,4,0,
10081,87,1,58,
10081,87,4,0,
10081,91,4,0,
10081,92,4,0,
10081,97,1,45,
10081,98,1,10,
10081,104,1,23,
10081,104,4,0,
10081,113,1,53,
10081,113,4,0,
10081,148,4,0,
10081,156,4,0,
10081,164,4,0,
10081,173,3,0,
10081,182,4,0,
10081,207,4,0,
10081,209,1,26,
10081,213,4,0,
10081,214,4,0,
10081,216,4,0,
10081,218,4,0,
10081,231,3,0,
10081,237,4,0,
10081,240,4,0,
10081,249,4,0,
10081,263,4,0,
10081,264,3,0,
10081,270,3,0,
10081,280,4,0,
10081,282,3,0,
10081,290,4,0,
10081,324,3,0,
10081,343,3,0,
10081,351,3,0,
10081,364,1,21,
10081,374,4,0,
10081,393,3,0,
10081,435,1,34,
10081,447,4,0,
10081,451,4,0,
10081,486,1,13,
10081,496,4,0,
10081,497,4,0,
10081,521,4,0,
10081,527,3,0,
10081,528,1,50,
10081,528,4,0,
10081,556,10,0,
10081,589,1,7,
10081,590,4,0,
10081,609,1,29,
10082,9,3,0,
10082,21,1,37,
10082,39,1,1,1
10082,45,1,5,
10082,70,4,0,
10082,84,1,1,2
10082,85,1,42,
10082,85,4,0,
10082,86,1,18,
10082,86,4,0,
10082,87,1,58,
10082,87,4,0,
10082,91,4,0,
10082,92,4,0,
10082,97,1,45,
10082,98,1,10,
10082,104,1,23,
10082,104,4,0,
10082,113,1,53,
10082,113,4,0,
10082,148,4,0,
10082,156,4,0,
10082,164,4,0,
10082,173,3,0,
10082,182,4,0,
10082,207,4,0,
10082,209,1,26,
10082,213,4,0,
10082,214,4,0,
10082,216,4,0,
10082,218,4,0,
10082,231,3,0,
10082,237,4,0,
10082,240,4,0,
10082,249,4,0,
10082,263,4,0,
10082,264,3,0,
10082,270,3,0,
10082,280,4,0,
10082,282,3,0,
10082,290,4,0,
10082,324,3,0,
10082,343,3,0,
10082,351,3,0,
10082,364,1,21,
10082,374,4,0,
10082,393,3,0,
10082,435,1,34,
10082,447,4,0,
10082,451,4,0,
10082,486,1,13,
10082,496,4,0,
10082,497,4,0,
10082,521,4,0,
10082,527,3,0,
10082,528,1,50,
10082,528,4,0,
10082,577,10,0,
10082,589,1,7,
10082,590,4,0,
10082,609,1,29,
10083,9,3,0,
10083,21,1,37,
10083,39,1,1,1
10083,45,1,5,
